runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
lr:contrarien:3,lr,lr,existing,contrarien,3,31,2027-05-03,finished,government_ministry_conflict,Deux alliés réclament Bercy,government,major,3,ministry_conflict_third,Écarter les deux candidatures et nommer une économiste fictive indépendante,OFFENSIF,break,ministry_conflict_independent,Une tierce personne prend Bercy,La nomination évite de récompenser une rivalité et apporte une expertise reconnue dans lunivers du jeu. Les deux alliés se sentent humiliés ensemble et coordonnent leurs exigences au Parlement.,193,2,0,,10.99,10.99,0,7,7,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,1,2026-04-18,pre_campaign,media_front_page,La une vous prête un tournant,media,,3,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,negotiation,front_page_social_terms_negotiated,La une ouvre une négociation sociale,"La CGT et la CFDT acceptent des rencontres séparées. Le processus ralentit votre annonce économique, mais il ancre les contreparties dans une négociation réelle plutôt que dans une formule de riposte.",200,3,0,initial_position,9.5,13.4,3.9,8,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,2,2026-05-02,pre_campaign,program_integration_contract,"Le contrat d’intégration, jusqu’où aller",program,notable,3,integration_contract_mandatory_tests,Imposer un contrat d’intégration obligatoire avec tests de langue et de compétences civiques,INSTITUTIONNEL,policy_commitment,integration_contract_mandatory,Un cadre obligatoire et évalué,La mesure donne un cadre national lisible et répond à une demande de clarté sur les attentes réciproques. Des associations d’accompagnement alertent sur le risque d’exclusion des personnes les plus fragiles si les tests sont trop exigeants.,240,4,0,initial_position,13.4,13.69,0.29,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,3,2026-05-19,pre_campaign,campaign_volunteer_surge,Le siège déborde de bénévoles,campaign,notable,3,volunteers_weekend_canvass,Mobiliser immédiatement les volontaires pour un week-end de porte-à-porte,RISQUÉ,grassroots_mobilization,volunteers_weekend_wave,Le week-end couvre cent communes,"La vague militante produit des milliers de conversations et plusieurs erreurs de coordination. L’élan est réel, mais les équipes locales réclament désormais des règles communes.",177,3,0,,13.69,13.96,0.27,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,4,2026-06-01,pre_campaign,internal_primary_debt,La promesse faite après la primaire,internal,,3,primary_debt_break,Refuser le poste promis et offrir seulement un droit d’amendement avant publication,OFFENSIF,break,primary_debt_broken,La promesse de primaire ne survit pas à la campagne,"Léquipe actuelle conserve son calendrier et son autorité. Le courant lésé cesse de fournir ses relais, documente la promesse initiale et attend le moment où son retrait sera le plus visible.",190,2,0,,13.96,14,0.04,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,5,2026-06-20,pre_campaign,program_institutions,La présidence que vous proposez,program,major,4,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,policy_commitment,institutions_constituent_process,La rupture constitutionnelle a sa procédure,Le calendrier électif et le référendum rendent la proposition moins abstraite et mobilisent les partisans d’une nouvelle République. Les électeurs attachés à la stabilité demandent ce qui gouvernera pendant la transition.,221,4,0,initial_position,14,13.82,-0.18,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,6,2026-07-07,pre_campaign,internal_recruitment,Cinq cents bénévoles sans mission,internal,,3,recruitment_training,Former les nouveaux bénévoles pendant deux soirées avant toute prise de contact électorale,PRUDENT,long_term_strategy,recruitment_training_cycle,Les nouveaux arrivent préparés sur le terrain,La campagne renonce à deux jours d’élan mais évite les réponses contradictoires et les problèmes de données personnelles. Les bénévoles formés restent davantage engagés au fil des semaines.,189,2,0,,13.82,13.91,0.09,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,7,2026-07-24,pre_campaign,program_immigration,La loi migratoire du programme,program,major,4,immigration_faster_procedures,Doubler les moyens des procédures d’asile et fixer un délai maximal pour chaque décision,INSTITUTIONNEL,policy_commitment,asylum_deadlines_funded,La procédure devient votre réponse centrale,"Le dispositif promet des décisions plus rapides, qu’elles soient favorables ou non, et paraît administrativement applicable. Il satisfait peu les camps qui attendent une rupture quantitative ou une régularisation large.",219,2,0,strategic_repositioning,13.91,14.1,0.19,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,8,2026-08-07,campaign,scandal_local_expenses,Des notes de frais se mélangent,scandal,,3,local_expenses_remove_official,Exclure Samira Bellon de la campagne et confier toutes les dépenses locales au siège,OFFENSIF,exclusion,local_expenses_exclusion,Une erreur faible provoque une sanction forte,"La centralisation réduit le risque comptable et désorganise le réseau lyonnais construit par Samira Bellon. La sanction paraît exemplaire à certains, disproportionnée à ceux qui connaissent le dossier.",201,3,0,,14.1,14.4,0.3,1,1,4,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,9,2026-08-23,campaign,program_europe,La règle européenne à changer,program,major,3,europe_national_opt_out,Demander une clause dexception nationale et suspendre les règles contestées en cas de refus,OFFENSIF,break,europe_opt_out_ultimatum,La clause dexception devient un ultimatum,La position séduit les électeurs attachés à l’autonomie nationale et inquiète les acteurs économiques exposés à l’Union. Vos partenaires potentiels exigent désormais de connaître précisément les règles visées.,209,3,0,initial_position,14.4,13.59,-0.81,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,10,2026-09-08,campaign,campaign_attacked_by_rival_pole,Une attaque frontale de La France insoumise,campaign,notable,3,attacked_by_lfi_detailed_reply,"Détailler par écrit chaque mesure sociale du programme, chiffres à l’appui",TECHNIQUE,media_response,attacked_by_lfi_detailed,Le détail plutôt que la polémique,La réponse factuelle désamorce une partie de la polémique auprès des observateurs. L’échange reste identifié comme une passe d’armes avec le camp insoumis pour la suite de la campagne.,184,3,0,,13.59,13.5,-0.08,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,11,2026-09-25,campaign,party_rn_signature,La baisse de TVA doit être ciblée,party,major,2,rn_signature_food_energy,Limiter la baisse à l’énergie domestique et à vingt produits alimentaires avec contrôle des marges,POPULAIRE,policy_commitment,rn_signature_targeted_vat,La baisse de TVA reçoit une liste contrôlée,Le ciblage rend le coût mesurable et les ménages identifient rapidement les prix concernés. Les distributeurs contestent le contrôle des marges et la liste crée des frontières arbitraires.,188,5,0,initial_position,13.5,13.96,0.45,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,12,2026-10-08,campaign,program_school_values,Ce que l’école doit transmettre,program,notable,3,school_values_uniform_trial,Lancer une expérimentation de l’uniforme scolaire dans les collèges volontaires,POPULAIRE,policy_commitment,school_uniform_experiment,Une expérimentation limitée et volontaire,La mesure est simple à expliquer et trouve un écho favorable dans une partie de l’opinion. Des pédagogues et des associations de parents la jugent secondaire face aux enjeux de moyens et de mixité sociale.,205,3,0,initial_position,13.96,13.1,-0.86,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,13,2026-10-21,campaign,scandal_false_resume,Une ligne du CV est fausse,scandal,,3,false_resume_resign,"Demander sa démission, corriger sa biographie et publier les contributions qu’il a réellement produites",TRANSPARENT,internal_discipline,false_resume_resignation,Le titre disparaît avec la fonction,La sanction fixe une règle nette sur les biographies et les travaux publiés montrent que l’expertise ne reposait pas sur le faux titre. L’équipe énergie perd néanmoins son coordinateur en pleine campagne.,204,2,0,,13.1,14.37,1.27,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,14,2026-11-07,campaign,party_rn_fronde,Louis Ferran refuse la modération,party,major,2,rn_fronde_regional_mandate,Confier à Louis Ferran trois meetings régionaux avec un texte programmatique validé,PRUDENT,compromise,rn_fronde_controlled_meetings,Trois meetings donnent une place au courant,Le cadre conserve une responsabilité mesurable et les militants identitaires restent engagés. Chaque improvisation de scène pourrait néanmoins contredire la stratégie nationale de second tour.,192,3,0,,14.37,14.47,0.09,1,1,5,true,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,15,2026-11-25,campaign,campaign_factory_visit,L’atelier industriel de Saint-Nazaire,campaign,notable,3,factory_listen_shift,Renoncer au discours préparé et tenir une réunion avec l’équipe de nuit,POPULAIRE,grassroots_mobilization,factory_night_shift,L’équipe de nuit impose ses priorités,"Les échanges font remonter le coût des transports et les horaires de garde. Vous gagnez la confiance du site, mais aucune annonce nationale ne ressort.",151,2,0,,14.47,14.6,0.14,1,1,2,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,16,2026-12-13,official_campaign,world_rival_leadership_tension,Tensions internes chez Reconquête,world,notable,3,rival_leadership_tension_silent,Ne faire aucun commentaire et laisser le sujet suivre son cours,PRUDENT,silence,rival_leadership_tension_silence,Aucun commentaire de votre part,Le silence évite d’apparaître opportuniste sur une difficulté qui ne vous concerne pas directement. Le sujet continue néanmoins d’occuper l’actualité sans votre intervention.,174,0,0,,14.6,10.7,-3.9,1,7,2,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,17,2026-12-27,official_campaign,debate_duel_interruption,L’adversaire refuse de vous laisser répondre,debate,major,4,duel_interruption_moderator,Demander à la modératrice de restituer précisément votre temps avant de poursuivre,INSTITUTIONNEL,legal_action,duel_interruption_time_restored,Le chronomètre rend la parole,"La production vous accorde quarante secondes supplémentaires et applique la même règle à tous. Votre réponse est entendue, mais certains commentateurs jugent l’appel au règlement excessivement procédurier.",205,2,0,,10.7,14.96,4.26,7,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,18,2027-01-15,official_campaign,campaign_regional_rally,Le meeting quitte la capitale,campaign,notable,3,regional_toulouse_climate,Tenir le meeting à Toulouse et proposer un plan chaleur-logement,TECHNIQUE,policy_commitment,regional_toulouse_heat,Toulouse concrétise l’adaptation climatique,"Le plan relie climat, logement et santé avec un calendrier municipal. Les associations saluent la précision, tandis que son coût national reste discuté.",152,2,0,initial_position,14.96,15.18,0.22,1,1,2,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,19,2027-01-28,official_campaign,party_rn_crisis_followup,Le courant Ferran teste la discipline,party,major,2,rn_crisis_program_council,Créer un conseil programmatique où Louis Ferran défend ses amendements avant chaque convention,INSTITUTIONNEL,compromise,rn_crisis_amendment_council,Le courant obtient un lieu de débat,Les désaccords passent par une procédure interne et les réseaux départementaux reprennent leur travail. Les arbitrages prennent plus de temps et certaines propositions fuitent avant leur validation.,198,3,0,,15.18,15.4,0.22,1,1,5,true,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,20,2027-02-11,official_campaign,party_rn_alliance,Reconquête propose un pacte de non-agression,party,major,3,rn_alliance_absorb_voters,Refuser le pacte et adresser directement une lettre aux électeurs de Reconquête,OFFENSIF,media_response,rn_alliance_voter_appeal,Le RN contourne l’appareil concurrent,La lettre expose les différences de stratégie et attire une partie des sympathisants. Reconquête reprend ses attaques et mobilise ses cadres pour empêcher tout vote utile.,171,3,0,,15.4,12.7,-2.7,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,21,2027-02-28,official_campaign,campaign_donation_drive,La collecte se bloque,campaign,notable,3,donations_small_match,Lancer une semaine de petits dons avec un objectif public quotidien,TRANSPARENT,grassroots_mobilization,donations_daily_goal,Les petits dons relancent la caisse,"Les objectifs quotidiens sont atteints quatre jours sur sept. La somme ne couvre pas tout, mais transforme plusieurs donateurs en bénévoles actifs.",147,2,0,,12.7,15.55,2.85,1,1,2,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,22,2027-03-14,official_campaign,media_short_video,Une minute sur les loyers,media,,3,short_video_building_targets,Détailler un objectif de construction à Rennes et les terrains publics mobilisés,TECHNIQUE,media_response,housing_target_grounded,Une réponse locale et vérifiable,"Le chiffre de constructions prévues dépasse le format, mais les médias rennais vérifient les terrains cités. La séquence reste peu virale et renforce votre sérieux territorial.",176,3,0,strategic_repositioning,15.55,15.66,0.11,1,1,3,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,23,2027-03-30,official_campaign,debate_all_candidates,Neuf candidats face au climat,debate,decisive,4,all_candidates_local_adaptation,Supprimer le grand sommet annuel et financer cent plans communaux d’adaptation,POPULAIRE,symbolic_action,all_candidates_local_shift,Cent communes remplacent une grand-messe,"Le contraste est facile à retenir et les maires y voient un financement utilisable. Les experts rappellent que le sommet supprimé coûtait beaucoup moins que les plans annoncés, ce qui oblige à trouver le solde ailleurs.",219,3,0,coherent_compromise,15.66,15.76,0.1,1,1,6,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,24,2027-04-17,between_rounds,world_international_crisis,Une crise ferme un détroit,world,major,3,international_european_statement,Demander une déclaration européenne commune sur la liberté de navigation et la désescalade,PRÉSIDENTIEL,negotiation,international_european_line,La réponse française passe par l’Europe,Votre position évite de choisir un camp militaire et propose un cadre diplomatique crédible. Elle renforce votre stature européenne sans offrir de solution immédiate aux entreprises exposées.,191,5,0,abrupt_reversal,15.76,15.19,-0.57,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,25,2027-04-18,between_rounds,runoff_endorsement_wave,Les soutiens arrivent avec leurs conditions,between_rounds,major,3,endorsement_wave_bilateral,Négocier séparément trois garanties publiques sans modifier le socle du programme,PRUDENT,negotiation,endorsement_wave_guarantees,Trois soutiens gardent trois identités,"Chaque candidat peut expliquer ce quil a obtenu et vos électeurs voient les limites des concessions. Le processus prend deux jours, mais améliore les reports sans donner limpression dune fusion improvisée.",205,2,0,,15.19,15.27,0.08,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,26,2027-04-20,between_rounds,runoff_vote_transfers,Les reports refusent la mécanique,between_rounds,major,3,vote_transfers_local_meetings,Organiser six réunions dirigées par les anciens candidats et répondre sans modifier le programme,INSTITUTIONNEL,grassroots_mobilization,vote_transfers_listening_tour,Les anciens candidats deviennent passeurs,Les réunions donnent aux soutiens éliminés un rôle actif et permettent dexpliquer les points communs. Les reports progressent par confiance plus que par concession programmatique.,179,2,0,,15.27,15.31,0.04,1,1,5,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,27,2027-04-22,between_rounds,party_rn_runoff,Le RN doit élargir sans démobiliser,party,decisive,2,rn_runoff_government_guarantees,Publier une équipe fictive complète et garantir le maintien de la France dans l’Union européenne,PRÉSIDENTIEL,long_term_strategy,rn_runoff_government_team,L’équipe et l’Europe servent de garanties,Les électeurs de droite modérée disposent d’éléments concrets sur l’exercice du pouvoir. Le socle souverainiste accepte difficilement la garantie européenne et réduit son enthousiasme.,184,3,0,,15.31,15.5,0.19,1,1,6,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,28,2027-04-24,between_rounds,runoff_final_debate,Le débat de lentre-deux-tours,between_rounds,decisive,4,final_debate_admit_compromises,Nommer deux compromis consentis à vos alliés et les limites que vous refusez de franchir,TRANSPARENT,alliance,final_debate_coalition_boundaries,La coalition montre ses coutures,"Les concessions deviennent compréhensibles et les frontières rassurent votre socle. Ladversaire perd largument dune majorité cachée, tandis que certains alliés contestent une limite annoncée sans eux.",200,2,0,,15.5,19.3,3.8,1,1,6,false,false
rn:aleatoire:0,rn,rn,existing,aleatoire,0,29,2027-04-26,finished,runoff_common_program,La coalition réclame une annexe,between_rounds,major,3,common_program_all,Adopter les douze mesures et présenter le texte comme un nouveau contrat de second tour,OPPORTUNISTE,program_shift,common_program_twelve_measures,Le programme change de forme entre les deux tours,La coalition se mobilise sans réserve et certains électorats éliminés obtiennent des motifs clairs de report. Vos deux contradictions réapparaissent aussitôt et votre socle doute de la valeur des promesses du premier tour.,222,3,0,,19.3,15.25,-4.05,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,1,2026-04-18,pre_campaign,media_front_page,La une vous prête un tournant,media,,3,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,media_response,front_page_balance_restored,Le tournant devient un contrat,"La publication simultanée empêche chaque camp de ne retenir qu’une moitié du projet. Elle ne satisfait pleinement ni les syndicats ni les dirigeants, mais rend la cohérence économique plus difficile à caricaturer.",213,2,0,initial_position,15,13.65,-1.35,1,1,2,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,2,2026-04-30,pre_campaign,internal_nomination_rules,Les règles de la liste commune,internal,,3,nomination_dual_leadership,Confier le programme aux courants et la logistique à une direction choisie par le candidat,INSTITUTIONNEL,compromise,nomination_dual_result,Deux légitimités apprennent à cohabiter,Le compromis sécurise le contenu et accélère l’organisation matérielle. Il crée aussi une frontière floue lorsqu’une décision de calendrier modifie le message politique.,169,2,0,,13.65,13.88,0.22,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,3,2026-05-13,pre_campaign,scandal_family_hire,La directrice a recruté son frère,scandal,major,3,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,legal_action,family_hire_rebid,Le contrat familial repasse en concurrence,Le code livré reste utilisable et la nouvelle procédure attribue la suite à une autre entreprise. Anaïs Vercel reconnaît avoir privilégié la vitesse et accepte un retrait temporaire des achats.,193,3,0,,13.88,14.11,0.23,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,4,2026-05-28,pre_campaign,program_border_control,Contrôles aux frontières : quels moyens,program,notable,3,border_control_mobile_checks,Lancer des contrôles mobiles ciblés sur les axes routiers frontaliers,TECHNIQUE,policy_commitment,border_control_mobile_pilot,Une réponse ciblée et réversible,La mesure évite la lourdeur d’un contrôle systématique tout en donnant une réponse concrète à l’incident. Certains commentateurs la jugent trop modeste pour peser réellement sur les passages constatés.,201,3,0,initial_position,14.11,15.9,1.79,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,5,2026-06-14,pre_campaign,media_local_press,Six rédactions face au désert médical,media,,3,local_press_health_contracts,Proposer des contrats territoriaux avec objectifs publics et financement garanti sur cinq ans,INSTITUTIONNEL,policy_commitment,health_contracts_examined_locally,Les territoires obtiennent une méthode,"Les rédactions discutent les critères plutôt que vos intentions. Les élus locaux saluent la visibilité pluriannuelle, même si le dispositif ne promet pas un médecin dans chaque commune.",185,3,0,initial_position,15.9,14.69,-1.21,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,6,2026-06-29,pre_campaign,program_institutions,La présidence que vous proposez,program,major,4,institutions_presidential_power,Conserver les institutions actuelles et limiter seulement les nominations présidentielles,PRUDENT,long_term_strategy,institutions_continuity_checked,La continuité reçoit un contre-pouvoir ciblé,Les électeurs soucieux de stabilité comprennent la réforme et les juristes la jugent réaliste. Votre camp le plus réformateur y voit une occasion manquée de corriger la concentration du pouvoir.,194,3,0,initial_position,14.69,15,0.3,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,7,2026-07-15,pre_campaign,campaign_factory_visit,L’atelier industriel de Saint-Nazaire,campaign,notable,3,factory_listen_shift,Renoncer au discours préparé et tenir une réunion avec l’équipe de nuit,POPULAIRE,grassroots_mobilization,factory_night_shift,L’équipe de nuit impose ses priorités,"Les échanges font remonter le coût des transports et les horaires de garde. Vous gagnez la confiance du site, mais aucune annonce nationale ne ressort.",151,2,0,,15,15.13,0.13,1,1,2,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,8,2026-07-28,pre_campaign,internal_financial_review,Le contrôle interne signale trois factures,internal,major,3,financial_review_suspend,Suspendre les paiements concernés et confier les justificatifs à un expert-comptable indépendant,TRANSPARENT,legal_action,financial_review_independent_check,Les paiements attendent le contrôle,Le gel ralentit deux fournisseurs mais sécurise la trace documentaire. Maud Keravel soutient la décision et l’expert dispose d’un mandat écrit qui permettra de conclure sans pression politique.,193,3,0,,15.13,13,-2.13,1,1,5,true,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,9,2026-08-10,campaign,campaign_volunteer_surge,Le siège déborde de bénévoles,campaign,notable,3,volunteers_weekend_canvass,Mobiliser immédiatement les volontaires pour un week-end de porte-à-porte,RISQUÉ,grassroots_mobilization,volunteers_weekend_wave,Le week-end couvre cent communes,"La vague militante produit des milliers de conversations et plusieurs erreurs de coordination. L’élan est réel, mais les équipes locales réclament désormais des règles communes.",177,3,0,,13,15.52,2.52,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,10,2026-08-24,campaign,internal_headquarters_move,Le siège coûte trop cher,internal,,3,headquarters_keep,Conserver le siège et supprimer une semaine de publicité pour payer le prochain trimestre,PRUDENT,internal_discipline,headquarters_kept,"L’adresse reste, la publicité disparaît",Léquipe conserve ses habitudes et évite la perturbation matérielle. La baisse de visibilité numérique se fait sentir rapidement et le problème du bail reviendra si la campagne se prolonge.,188,2,0,,15.52,15.56,0.05,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,11,2026-09-07,campaign,scandal_treasurer_invoices,Les factures sans pièce ressortent,scandal,decisive,3,treasurer_invoices_reimburse,Rembourser volontairement les trois dépenses à la campagne et retirer toute demande de remboursement public,PRUDENT,legal_action,treasurer_invoices_reimbursed,La campagne paie le coût de son dossier incomplet,"Le remboursement ne tranche pas la responsabilité, mais supprime le risque que des fonds publics couvrent les dépenses contestées. L’opposition y voit un aveu tandis que les juristes saluent une précaution claire.",213,3,0,,15.56,15.57,0,1,1,6,true,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,12,2026-09-24,campaign,program_europe,La règle européenne à changer,program,major,3,europe_investment_rule,Négocier lexclusion des investissements climatiques du calcul des déficits nationaux,RASSEMBLEUR,negotiation,europe_green_investment_rule,Le climat donne un objet à la négociation,"La demande rassemble plusieurs sensibilités favorables à l’Union et peut intéresser d’autres gouvernements. Son adoption n’est pas garantie, mais vous avez défini une priorité et une coalition possible.",202,3,0,initial_position,15.57,16.7,1.13,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,13,2026-10-09,campaign,campaign_regional_rally,Le meeting quitte la capitale,campaign,notable,3,regional_strasbourg_europe,Tenir le meeting à Strasbourg et défendre une coalition industrielle européenne,PRÉSIDENTIEL,alliance,regional_strasbourg_union,Strasbourg donne une portée européenne,Le décor et les partenaires invités renforcent votre crédibilité internationale. Les militants eurosceptiques jugent toutefois que le message national s’efface derrière la coalition.,182,4,0,coherent_compromise,16.7,16.05,-0.65,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,14,2026-10-29,campaign,party_rn_signature,La baisse de TVA doit être ciblée,party,major,2,rn_signature_food_energy,Limiter la baisse à l’énergie domestique et à vingt produits alimentaires avec contrôle des marges,POPULAIRE,policy_commitment,rn_signature_targeted_vat,La baisse de TVA reçoit une liste contrôlée,Le ciblage rend le coût mesurable et les ménages identifient rapidement les prix concernés. Les distributeurs contestent le contrôle des marges et la liste crée des frontières arbitraires.,188,5,0,initial_position,16.05,16.53,0.48,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,15,2026-11-17,campaign,world_rival_leadership_tension,Tensions internes chez Reconquête,world,notable,3,rival_leadership_tension_amplify,Publier une déclaration soulignant l’instabilité du mouvement adverse,OFFENSIF,break,rival_leadership_tension_amplified,La crise adverse commentée publiquement,Le commentaire attire l’attention sur les difficultés internes de Reconquête et accentue la pression sur son état-major. Une partie de l’opinion juge le procédé opportuniste plutôt que porteur d’un message de fond.,214,3,0,,16.53,16.66,0.12,1,1,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,16,2026-12-01,campaign,party_rn_local_asset,Les petites villes ouvrent la campagne,party,notable,2,rn_local_services_tour,Consacrer quatre jours aux services et confier les réunions publiques aux élus locaux,POPULAIRE,grassroots_mobilization,rn_local_small_towns,Les petites villes parlent de leur quotidien,Les élus exposent des difficultés concrètes et attirent des habitants peu présents dans les meetings nationaux. Les porte-parole identitaires reprochent à la tournée d’éviter leurs priorités.,191,3,0,,16.66,14.7,-1.96,1,1,4,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,17,2026-12-17,official_campaign,debate_unknown_question,La question venue de Mayotte,debate,major,4,unknown_question_estimate,Estimer le chiffre à partir de vos notes et proposer immédiatement un montant d’investissement,RISQUÉ,personal_risk,unknown_question_estimate_wrong,Le chiffre confond deux réseaux,Vous utilisez une donnée qui concerne l’assainissement plutôt que l’accès à l’eau. La confusion est corrigée en direct et devient un exemple de la faible préparation ultramarine de votre campagne.,196,3,0,,14.7,16.54,1.84,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,18,2026-12-31,official_campaign,world_rival_leadership_split,La dissidence prend forme chez Reconquête,world,major,2,rival_leadership_split_welcome,Se dire ouvert à dialoguer avec la future liste dissidente,OPPORTUNISTE,negotiation,rival_leadership_split_welcomed,Une porte ouverte à la dissidence naissante,"Le signal d’ouverture est immédiatement relevé par la presse spécialisée. Il fragilise un peu plus le camp Reconquête, déjà affaibli par la rupture qui vient de se confirmer.",174,2,0,,16.54,15.91,-0.62,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,19,2027-01-18,official_campaign,campaign_rally_security,Le meeting change de dispositif,campaign,major,3,security_remote_address,Annuler le public et prononcer le discours depuis le siège en direct,PRUDENT,media_response,security_address_remote,Le direct remplace la salle,"L’intervention atteint davantage de spectateurs que prévu, sans énergie militante. Vos adversaires jugent l’annulation excessive et le débat se déplace sur votre sang-froid.",173,3,0,,15.91,15.62,-0.29,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,20,2027-02-05,official_campaign,internal_major_donor,Un donateur demande un rendez-vous,internal,,3,major_donor_private,Accepter le rendez-vous sans caméra et publier seulement la liste des sujets abordés,RISQUÉ,negotiation,major_donor_private_meeting,Une liste ne raconte pas la conversation,"L’entretien vous donne des informations utiles sur l’investissement, sans engagement formel. La publication des thèmes respecte la règle choisie, mais l’absence de compte rendu alimente les interprétations adverses.",215,2,0,,15.62,10.6,-5.02,1,3,3,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,21,2027-02-24,official_campaign,party_rn_electorate,Les abstentionnistes demandent une preuve locale,party,major,2,rn_electorate_energy_bill,Verser une ristourne énergétique automatique aux ménages des communes peu denses,TECHNIQUE,program_shift,rn_electorate_rural_rebate,La facture reflète désormais l’éloignement,Le versement produit un gain rapide et reconnaît le coût des distances. Son ciblage territorial exclut des ménages urbains modestes et complexifie le discours social du parti.,175,3,0,,10.6,15.39,4.79,3,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,22,2027-03-13,official_campaign,alliance_mayors_appeal,Deux cents maires demandent un contrat,alliance,,3,mayors_pilot,Proposer cinquante contrats pilotes avant une généralisation votée au Parlement,TECHNIQUE,compromise,mayors_pilot_contracts,Cinquante communes entrent dans l’expérimentation,Les maires retenus s’engagent fortement et les autres attendent les critères de sélection. La prudence budgétaire renforce votre sérieux sans produire le mouvement national espéré par l’appel.,192,3,0,,15.39,15.44,0.05,1,1,4,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,23,2027-03-31,official_campaign,program_wages,Le salaire net au centre,program,,3,wages_branch_negotiations,Conditionner les allègements de cotisations à des négociations salariales conclues dans chaque branche,INSTITUTIONNEL,negotiation,branch_deals_condition_aid,Les aides deviennent un levier de négociation,"Les syndicats obtiennent un rapport de force concret et les entreprises gardent une marge sectorielle. Le résultat dépendra de dizaines de négociations, ce qui rend le gain salarial moins immédiat mais plus soutenable.",218,2,0,initial_position,15.44,15.67,0.23,1,1,2,false,false
