partyId,seedIndex,seed,followUpAgent,checkpointEventId,checkpointDecisionIndex,choiceId,choiceLabel,choiceTag,scoreAtCheckpointPlus0,scoreAtCheckpointPlus3,scoreAtCheckpointPlus8,finalFirstRoundScore,finalQualified,finalWon,finalScore,finalEndingId,ideologyMovementSinceBranch
rn,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,14.27,14.99,15.93,19.5,true,true,87,president,15.38
rn,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,14.16,14.81,15.75,19.5,true,true,87,president,15.38
reconquete,0,branch-0,aleatoire,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,8.57,8.41,8.73,7.5,false,false,49,honorable_campaign,6.72
reconquete,0,branch-0,aleatoire,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,8.33,8.09,8.12,9.1,false,false,47,honorable_campaign,3.24
reconquete,0,branch-0,aleatoire,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,8.01,8.21,8.55,10.1,false,false,55,strengthened_party,3.79
reconquete,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,8.57,9.18,9.82,9.9,false,false,58,honorable_campaign,14.57
reconquete,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,8.33,8.86,9.57,9.2,false,false,55,honorable_campaign,12.63
reconquete,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,8.01,8.39,9.1,8.8,false,false,54,honorable_campaign,12.63
reconquete,1,branch-1,aleatoire,program_institutions,5,institutions_proportional,Introduire une dose majoritaire de proportionnelle et renforcer les droits du Parlement,INSTITUTIONNEL,8.07,8.08,8.88,8.8,false,false,51,honorable_campaign,10.02
reconquete,1,branch-1,aleatoire,program_institutions,5,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,7.76,8.28,9.23,9.7,false,false,53,retirement,18.12
reconquete,1,branch-1,aleatoire,program_institutions,5,institutions_referendum,Élargir le référendum dinitiative partagée avec contrôle préalable du Conseil constitutionnel,RASSEMBLEUR,7.99,7.97,9.18,8.5,false,false,50,honorable_campaign,10.73
reconquete,1,branch-1,aleatoire,program_institutions,5,institutions_presidential_power,Conserver les institutions actuelles et limiter seulement les nominations présidentielles,PRUDENT,8.04,8.35,9.56,9.5,false,false,54,honorable_campaign,15.39
reconquete,1,branch-1,ideologiquement_coherent,program_institutions,5,institutions_proportional,Introduire une dose majoritaire de proportionnelle et renforcer les droits du Parlement,INSTITUTIONNEL,8.07,8.67,10.11,10.5,false,false,56,retirement,10.27
reconquete,1,branch-1,ideologiquement_coherent,program_institutions,5,institutions_constituent,Convoquer une assemblée constituante élue et soumettre son texte à référendum,CLIVANT,7.76,8.23,9.68,10.3,false,false,56,retirement,13.07
reconquete,1,branch-1,ideologiquement_coherent,program_institutions,5,institutions_referendum,Élargir le référendum dinitiative partagée avec contrôle préalable du Conseil constitutionnel,RASSEMBLEUR,7.99,8.56,10,10.5,false,false,56,retirement,10.27
reconquete,1,branch-1,ideologiquement_coherent,program_institutions,5,institutions_presidential_power,Conserver les institutions actuelles et limiter seulement les nominations présidentielles,PRUDENT,8.04,8.62,10.07,10.5,false,false,56,retirement,6.6
reconquete,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,7.09,8.16,9.67,10,false,false,54,strengthened_party,10.77
reconquete,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,7.05,7.49,8.8,12.8,false,false,65,kingmaker,13.24
reconquete,2,branch-2,aleatoire,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,7.13,8.14,9.58,9.5,false,false,52,honorable_campaign,8.09
reconquete,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_private_route,Rencontrer individuellement les maires et garantir la confidentialité des échanges,PRUDENT,7.09,8.16,9.38,10.2,false,false,58,strengthened_party,5.83
reconquete,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,7.05,8.1,9.33,10.4,false,false,58,narrow_elimination,5.83
reconquete,2,branch-2,ideologiquement_coherent,campaign_endorsements_missing,5,endorsements_cross_party,Négocier des parrainages pluralistes sans demander de soutien politique,INSTITUTIONNEL,7.13,8.22,9.44,10.3,false,false,58,narrow_elimination,5.83
reconquete,3,branch-3,aleatoire,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,8.33,9.04,9.48,10.5,false,false,56,strengthened_party,14.92
reconquete,3,branch-3,aleatoire,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,8.2,8.71,9.27,8.9,false,false,50,honorable_campaign,12.85
reconquete,3,branch-3,aleatoire,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,8.08,8.49,10.19,11.2,false,false,65,kingmaker,12.65
reconquete,3,branch-3,ideologiquement_coherent,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,8.33,8.91,10.64,11.7,false,false,66,kingmaker,6.7
reconquete,3,branch-3,ideologiquement_coherent,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,8.2,8.72,10.46,11.6,false,false,65,kingmaker,6.7
reconquete,3,branch-3,ideologiquement_coherent,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,8.08,8.54,10.28,11.7,false,false,65,kingmaker,6.7
reconquete,4,branch-4,aleatoire,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,7.57,8.59,8.91,10.8,false,false,58,retirement,4.66
reconquete,4,branch-4,aleatoire,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,7.08,8.06,8.61,11.4,false,false,63,retirement,4.86
reconquete,4,branch-4,aleatoire,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,7.38,8.27,8.45,10.7,false,false,57,retirement,9.63
reconquete,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,7.57,8.51,9.69,11.9,false,false,63,retirement,3.35
reconquete,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,7.08,7.67,8.81,11.1,false,false,57,retirement,4.03
reconquete,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,7.38,8.2,9.56,12.4,false,false,66,retirement,12.92
reconquete,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,8.13,8.89,8.83,11.9,false,false,60,kingmaker,7.78
reconquete,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,8,8.89,10.05,12.5,false,false,65,kingmaker,14.12
reconquete,5,branch-5,aleatoire,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,7.88,8.15,8.91,13,true,true,86,president,6.29
reconquete,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_rebid,"Interrompre la mission, payer le travail livré et relancer un appel d’offres documenté",TRANSPARENT,8.13,8.95,10.41,14.3,true,true,90,president,10.02
reconquete,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_audit_value,Maintenir la mission après un audit du prix et retirer à Anaïs Vercel toute décision d’achats,PRUDENT,8,8.76,10.22,14.2,true,true,90,president,10.02
reconquete,5,branch-5,ideologiquement_coherent,scandal_family_hire,5,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,7.88,8.58,10.05,14.3,true,true,90,president,10.02
nouvelle_energie,0,branch-0,aleatoire,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,13.34,13.48,14.12,15.4,true,true,90,president,15.06
nouvelle_energie,0,branch-0,aleatoire,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,13.11,13.24,13.7,15,true,true,91,president,10.62
nouvelle_energie,0,branch-0,aleatoire,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,12.8,13.24,13.31,15,true,true,88,president,0
nouvelle_energie,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_resilience_audit,Proposer un audit public de résilience et un guichet physique garanti pour chaque démarche essentielle,TECHNIQUE,13.34,14.12,14.68,15.7,true,true,91,president,8.46
nouvelle_energie,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,PRUDENT,13.11,13.59,14.19,14.7,true,true,89,president,4.62
nouvelle_energie,0,branch-0,ideologiquement_coherent,world_public_service_outage,5,outage_attack_government,Accuser le gouvernement d’impréparation et demander la démission du responsable numérique avant l’audit,OFFENSIF,12.8,13.15,13.93,14.6,true,true,89,president,4.62
nouvelle_energie,1,branch-1,aleatoire,program_climate_adaptation,5,climate_adaptation_fund,"Créer un fonds pluriannuel pour l’eau, les écoles, les hôpitaux et les logements exposés",INSTITUTIONNEL,12.56,13.26,13.72,14.4,true,true,89,president,8.81
nouvelle_energie,1,branch-1,aleatoire,program_climate_adaptation,5,climate_water_rules,Réviser les règles de partage de l’eau bassin par bassin avec quotas activés en sécheresse,TECHNIQUE,12.53,12.77,12.96,13,true,true,84,president,5.27
nouvelle_energie,1,branch-1,aleatoire,program_climate_adaptation,5,climate_insurance,Obliger les assureurs à couvrir les risques climatiques avec garantie publique en dernier ressort,CLIVANT,12.57,13.21,14.04,15,true,true,90,president,6.63
nouvelle_energie,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_adaptation_fund,"Créer un fonds pluriannuel pour l’eau, les écoles, les hôpitaux et les logements exposés",INSTITUTIONNEL,12.56,13.38,14.1,14.4,true,true,89,president,5.07
nouvelle_energie,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_water_rules,Réviser les règles de partage de l’eau bassin par bassin avec quotas activés en sécheresse,TECHNIQUE,12.53,13.31,14,14.3,true,true,89,president,4.74
nouvelle_energie,1,branch-1,ideologiquement_coherent,program_climate_adaptation,5,climate_insurance,Obliger les assureurs à couvrir les risques climatiques avec garantie publique en dernier ressort,CLIVANT,12.57,13.38,14.1,14.4,true,true,89,president,4.74
nouvelle_energie,2,branch-2,aleatoire,campaign_regional_rally,5,regional_lille_industry,Tenir le meeting à Lille et détailler le plan de réindustrialisation,POPULAIRE,11.8,12.54,12.11,9.2,false,false,46,honorable_campaign,11.7
nouvelle_energie,2,branch-2,aleatoire,campaign_regional_rally,5,regional_toulouse_climate,Tenir le meeting à Toulouse et proposer un plan chaleur-logement,TECHNIQUE,11.79,12.44,11.2,10.5,false,false,50,retirement,2.02
nouvelle_energie,2,branch-2,aleatoire,campaign_regional_rally,5,regional_strasbourg_europe,Tenir le meeting à Strasbourg et défendre une coalition industrielle européenne,PRÉSIDENTIEL,11.81,12.39,13.05,12.8,true,false,79,runoff_defeat,9.61
nouvelle_energie,2,branch-2,ideologiquement_coherent,campaign_regional_rally,5,regional_lille_industry,Tenir le meeting à Lille et détailler le plan de réindustrialisation,POPULAIRE,11.8,12.63,13.62,12.6,true,true,84,president,3.15
nouvelle_energie,2,branch-2,ideologiquement_coherent,campaign_regional_rally,5,regional_toulouse_climate,Tenir le meeting à Toulouse et proposer un plan chaleur-logement,TECHNIQUE,11.79,12.66,13.51,12.1,false,false,62,kingmaker,0.46
nouvelle_energie,2,branch-2,ideologiquement_coherent,campaign_regional_rally,5,regional_strasbourg_europe,Tenir le meeting à Strasbourg et défendre une coalition industrielle européenne,PRÉSIDENTIEL,11.81,12.62,13.49,12,false,false,60,kingmaker,4.9
nouvelle_energie,3,branch-3,aleatoire,world_floods,5,floods_cancel_donate,"Annuler le déplacement, mettre le local réservé à disposition des secours et suspendre la communication",PRUDENT,13.51,13.76,14.4,18.2,true,true,92,president,9.89
nouvelle_energie,3,branch-3,aleatoire,world_floods,5,floods_visit_later,Reporter la visite de quarante-huit heures et annoncer un fonds d’adaptation pour les communes exposées,INSTITUTIONNEL,13.53,14.07,13.54,17.7,true,true,90,president,11.5
nouvelle_energie,3,branch-3,aleatoire,world_floods,5,floods_go_now,Rejoindre immédiatement un centre de coordination sans caméra et suivre les tâches attribuées,RISQUÉ,13.39,13.96,14.16,18.3,true,true,93,president,15.92
nouvelle_energie,3,branch-3,ideologiquement_coherent,world_floods,5,floods_cancel_donate,"Annuler le déplacement, mettre le local réservé à disposition des secours et suspendre la communication",PRUDENT,13.51,14.31,14.67,18.9,true,true,93,president,14.37
nouvelle_energie,3,branch-3,ideologiquement_coherent,world_floods,5,floods_visit_later,Reporter la visite de quarante-huit heures et annoncer un fonds d’adaptation pour les communes exposées,INSTITUTIONNEL,13.53,14.23,14.67,18.8,true,true,95,president,11.35
nouvelle_energie,3,branch-3,ideologiquement_coherent,world_floods,5,floods_go_now,Rejoindre immédiatement un centre de coordination sans caméra et suivre les tâches attribuées,RISQUÉ,13.39,14.17,14.6,18.8,true,true,93,president,14.37
nouvelle_energie,4,branch-4,aleatoire,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,12.15,12.73,13.46,13.3,false,false,64,retirement,12.08
nouvelle_energie,4,branch-4,aleatoire,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,11.64,12.57,12.95,12.8,false,false,60,retirement,9.3
nouvelle_energie,4,branch-4,aleatoire,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,11.97,12.89,13.73,14.5,true,false,80,runoff_defeat,8.6
nouvelle_energie,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_balance,"Publier ensemble vos mesures pour l’investissement, les salaires et les droits des salariés",RASSEMBLEUR,12.15,13.19,14.29,14.8,true,true,89,president,10.6
nouvelle_energie,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,OPPORTUNISTE,11.64,12.57,13.73,14.1,true,false,82,runoff_defeat,4.68
nouvelle_energie,4,branch-4,ideologiquement_coherent,media_front_page,5,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,11.97,13.04,14.17,14.3,true,false,83,runoff_defeat,7.54
nouvelle_energie,5,branch-5,aleatoire,internal_major_donor,5,major_donor_public_roundtable,"Inviter le donateur à une table ronde publique avec syndicats, PME et associations",TRANSPARENT,12.81,13.48,13.95,14.7,true,true,87,president,8.77
nouvelle_energie,5,branch-5,aleatoire,internal_major_donor,5,major_donor_written_input,Refuser le tête-à-tête et proposer une contribution écrite publiée avec votre réponse,PRUDENT,12.83,13.57,14.39,15.8,true,true,90,president,8.8
nouvelle_energie,5,branch-5,aleatoire,internal_major_donor,5,major_donor_private,Accepter le rendez-vous sans caméra et publier seulement la liste des sujets abordés,RISQUÉ,12.53,13.38,14.16,15.8,true,true,88,president,18.28
nouvelle_energie,5,branch-5,ideologiquement_coherent,internal_major_donor,5,major_donor_public_roundtable,"Inviter le donateur à une table ronde publique avec syndicats, PME et associations",TRANSPARENT,12.81,13.74,14.44,16.7,true,true,92,president,6.4
nouvelle_energie,5,branch-5,ideologiquement_coherent,internal_major_donor,5,major_donor_written_input,Refuser le tête-à-tête et proposer une contribution écrite publiée avec votre réponse,PRUDENT,12.83,13.78,14.49,16.7,true,true,92,president,6.4
nouvelle_energie,5,branch-5,ideologiquement_coherent,internal_major_donor,5,major_donor_private,Accepter le rendez-vous sans caméra et publier seulement la liste des sujets abordés,RISQUÉ,12.53,13.33,14.19,16.6,true,true,92,president,6.4
